guess,expected_words,possible_solution
lymph,344.807343412527,1
proof,344.9092872570194,1
brood,345.28509719222467,1
casks,345.8328293736501,0
juicy,346.0989200863931,1
flunk,346.4021598272138,1
pluck,346.6889848812095,1
belle,346.7529157667387,1
chums,347.09071274298054,0
gongs,347.11490280777537,0
oozed,347.17192224622033,0
photo,347.19092872570195,1
cacao,347.40604751619867,1
hoods,347.7645788336933,0
clack,347.99352051835854,1
golly,348.09028077753777,1
geeky,348.17753779697625,1
dived,348.19827213822896,0
outgo,348.2863930885529,1
savvy,348.8349892008639,1
refer,348.93606911447085,1
comfy,349.0129589632829,1
fanny,349.10799136069113,1
hewed,349.2419006479481,0
soggy,349.7645788336933,1
expel,349.8069114470842,1
condo,349.9952483801296,1
ducks,351.4069114470842,0
studs,351.4665226781857,0
windy,351.90539956803457,1
slugs,351.94427645788335,0
jacks,352.9619870410367,0
booty,353.2358531317495,1
pixie,353.3274298056155,1
quell,353.8215982721382,1
khaki,354.0151187904968,1
dozed,354.7693304535637,0
mambo,355.2626349892009,1
bezel,355.29373650107993,1
dumps,355.6254859611231,0
fists,355.9183585313175,0
dilly,355.9520518358531,1
duchy,356.01771058315336,1
memes,356.0704103671706,0
wicks,356.1887688984881,0
jetty,356.2466522678186,1
weeks,356.46263498920086,0
polyp,356.63974082073435,1
swash,356.70971922246224,1
rigid,356.79179265658746,1
cynic,356.9317494600432,1
slums,357.38099352051836,0
dusky,357.86393088552916,1
deeds,358.10496760259184,0
hitch,358.6198704103672,1
sushi,358.6630669546436,1
stiff,358.7166306695464,1
seems,359.12699784017275,0
hippo,359.1442764578834,1
inbox,359.5226781857452,1
booze,359.8630669546436,1
visit,359.8976241900648,1
picky,360.13520518358536,1
manga,360.1879049676026,1
weedy,360.4401727861771,1
broom,360.4859611231101,1
bunks,360.51101511879045,0
bitty,360.54298056155505,1
swoon,360.68293736501084,1
thumb,361.2462203023758,1
squib,361.7870410367171,1
missy,362.30626349892003,1
quips,363.24794816414686,0
pulls,363.2695464362851,0
bossy,363.4630669546436,1
plumb,363.5952483801296,1
mossy,364.37365010799135,1
whisk,364.3805615550756,1
fjord,364.5429805615551,1
tweet,365.3403887688985,1
solos,365.41900647948165,0
beefy,366.44017278617713,1
gulls,366.60691144708426,0
wasps,366.6155507559395,0
cabby,366.64146868250543,1
hunky,366.6872570194384,1
oddly,367.35075593952484,1
husky,368.14557235421165,1
shuns,368.48509719222466,0
fungi,368.7053995680345,1
happy,369.0777537796976,1
embed,369.2099352051836,1
snows,369.22894168466524,0
jelly,370.1403887688985,1
tight,370.3382289416847,1
dunno,370.58444924406047,0
timid,370.8177105831533,1
conch,370.8773218142549,1
nymph,371.2591792656587,1
ceded,371.39740820734346,0
gawky,371.8095032397408,1
idyll,372.0263498920086,1
goods,372.05226781857453,0
booth,372.2406047516199,1
juror,372.70626349892007,1
sniff,372.8902807775378,1
digit,373.48898488120955,1
tatty,374.32526997840176,1
mewed,374.3978401727861,0
sinks,374.65010799136076,0
myrrh,374.8755939524838,1
ruffs,375.04838012958965,0
paddy,375.27732181425483,1
dooms,375.57278617710585,0
skins,375.59006479481644,0
nooks,375.6004319654428,0
lipid,375.89676025917925,1
hoops,375.961555075594,0
whack,376.1956803455723,1
jewel,376.60518358531317,1
howdy,376.63369330453565,1
sills,377.5157667386609,0
moods,377.6082073434125,0
kitty,377.74730021598276,1
humps,377.88466522678186,0
shops,378.2380129589633,0
fugue,378.4643628509719,1
idiom,378.4738660907127,1
knack,378.7097192224622,1
pigmy,378.80388768898484,0
scoff,380.03326133909286,1
thigh,380.0626349892009,1
peeps,380.5524838012959,0
clock,380.63196544276457,1
finis,380.7200863930885,0
wedge,380.733909287257,1
verve,380.85831533477324,1
gusts,381.1503239740821,0
forgo,381.53650107991365,1
billy,381.88466522678186,1
wooly,381.89848812095033,1
unzip,382.24751619870415,1
blood,382.3157667386609,1
quack,382.42116630669545,1
vying,382.79438444924403,1
reeve,383.12008639308857,0
gloom,383.57278617710585,1
lupus,383.6012958963283,1
shuck,383.8362850971922,1
brook,384.1922246220302,1
ruddy,384.3287257019438,1
ended,384.81857451403886,0
witty,385.2470842332613,1
masks,386.1766738660907,0
sighs,386.19827213822896,0
bulls,386.27343412526994,0
chunk,387.5701943844493,1
cinch,388.05917926565877,1
shuts,388.16025917926567,0
folly,388.2907127429806,1
lobby,388.34254859611235,1
skull,389.00086393088554,1
lowly,390.4012958963283,1
cocoa,390.86263498920084,1
assay,391.12267818574514,1
ships,391.563282937365,0
emcee,391.6522678185745,1
ninja,392.1369330453564,1
butts,392.3097192224622,0
socks,393.1978401727862,0
flood,393.3352051835853,1
musky,393.9434125269978,1
furry,394.08596112311017,1
allay,395.5900647948164,1
bulky,395.6082073434126,1
couch,395.9053995680345,1
cooks,396.3477321814255,0
click,396.63369330453565,1
sagas,397.48812095032395,0
bumps,397.93390928725705,0
busts,398.5075593952484,0
sassy,398.76328293736503,1
cliff,400.0686825053995,1
bonny,400.75982721382286,0
foods,401.0984881209503,0
undid,401.94859611231107,1
willy,402.4669546436285,1
seeks,403.7637149028078,0
bulbs,403.9624190064794,0
spoof,405.4639308855291,1
plaza,406.2414686825054,1
civil,406.65529157667385,1
putty,406.96457883369334,1
shook,406.9697624190065,1
sulks,407.2488120950324,0
wimpy,407.4371490280777,1
bucks,407.91144708423326,0
bloom,409.04060475161987,1
skulk,409.0717062634989,1
macaw,409.3352051835853,1
guava,409.44406047516196,1
level,409.62203023758104,1
levee,410.5714902807776,0
papal,410.8695464362851,1
gumbo,411.06220302375806,1
cocks,411.8725701943844,0
fifty,413.5157667386609,1
hoofs,413.5226781857451,0
chump,414.89892008639305,1
filly,415.66609071274297,1
dully,416.97408207343415,1
icing,418.0911447084233,1
onion,418.3062634989201,1
bosom,419.4751619870411,1
vexes,420.73477321814255,0
papas,421.12008639308857,0
chaff,421.77926565874725,1
hooks,422.0583153347732,0
pooch,422.18185745140386,1
pudgy,422.81598272138234,1
tufts,423.7144708423326,0
spook,424.45917926565875,1
disks,424.5058315334773,0
booms,424.56198704103673,0
hussy,425.5736501079914,1
maxim,425.8233261339093,1
amass,426.2449244060475,1
swish,426.38488120950325,1
ovoid,427.14427645788334,1
nanny,427.8552915766739,1
tusks,427.9736501079914,0
woods,428.2380129589633,0
cubic,428.41511879049676,1
quill,428.80129589632827,1
widow,430.26738660907125,1
swoop,431.6980561555076,1
appal,432.7226781857451,0
dumpy,433.7619870410367,1
snuff,434.1282937365011,1
llama,434.1568034557235,1
baggy,434.86781857451405,1
check,435.8138228941685,1
kicks,436.2760259179266,0
hutch,437.01036717062635,1
stuff,437.36371490280777,1
fifth,437.64535637149027,1
swims,438.52656587472995,0
sexes,438.7952483801296,0
funky,438.9023758099352,1
pulpy,439.36803455723543,1
bombs,440.55593952483804,0
gully,442.98876889848816,1
shows,443.0397408207343,0
skims,443.71792656587473,0
poppa,444.15853131749464,0
aback,444.3831533477322,1
manna,449.7775377969762,0
pussy,450.25701943844496,0
hunch,450.9352051835853,1
skunk,451.2488120950324,1
finny,453.15809935205186,0
skips,453.29200863930885,0
hippy,453.5753779697624,1
knock,453.89157667386604,1
pizza,453.9200863930885,1
mucky,456.04449244060476,1
jolly,456.4963282937365,1
livid,457.8414686825054,1
wisps,458.36760259179266,0
quick,460.2112311015119,1
books,460.36760259179266,0
junks,462.2017278617711,0
goody,462.2509719222462,1
bully,463.59438444924405,1
gruff,465.8198704103672,1
tooth,465.9892008639309,1
kinky,467.1935205183585,1
plump,467.82591792656586,1
moody,468.05053995680345,1
mucus,468.1550755939525,1
bongo,468.6622030237581,1
slyly,471.38099352051836,1
hobby,473.94946004319655,1
cluck,474.8436285097192,1
dodgy,479.6747300215983,1
edged,480.0488120950324,0
sissy,480.5784017278618,1
egged,481.06738660907126,0
lulls,482.16544276457887,0
momma,482.6241900647948,0
fussy,484.8876889848812,1
vigil,485.8406047516198,1
fully,487.70842332613387,1
femme,489.8414686825054,1
bunny,490.482505399568,1
cuffs,493.0552915766739,0
motto,493.4181425485961,1
piggy,494.1697624190065,1
ebbed,497.05701943844497,0
gypsy,497.7343412526998,1
buxom,500.24838012958963,1
queue,501.7775377969763,1
humus,503.5719222462203,1
sucks,504.67343412527,0
skiff,506.8539956803456,1
affix,508.4488120950324,1
giddy,510.5524838012959,1
funny,512.7209503239741,1
goofy,513.7447084233261,1
boggy,513.7671706263499,0
biddy,514.89373650108,1
woody,515.8872570194384,1
which,520.8790496760259,1
jumps,520.957667386609,0
daddy,522.0125269978402,1
chock,526.0341252699784,1
jumbo,527.6168466522678,1
madam,528.2319654427646,1
whoop,529.5425485961123,1
pumps,529.9105831533477,0
vexed,530.6596112311015,0
mumps,530.7745140388769,0
chick,533.3101511879049,1
quaff,533.9857451403888,0
dowdy,535.7170626349891,1
foggy,535.9373650107991,1
husks,543.7317494600431,0
ninny,544.4609071274298,1
puffs,554.0591792656587,0
known,557.1961123110151,1
twixt,557.5995680345573,1
kayak,564.7537796976242,1
mammy,566.9092872570194,1
bluff,576.2630669546437,1
gamma,585.7136069114472,1
magma,587.2686825053996,1
guppy,591.9382289416847,1
muddy,594.3373650107991,1
dummy,594.8116630669547,1
jumpy,599.3714902807775,1
humph,599.9442764578835,1
minim,603.7032397408208,1
kappa,608.3494600431966,1
buddy,611.4069114470842,1
shush,627.8647948164146,1
poppy,628.3209503239741,1
whiff,631.7809935205185,1
puffy,633.3611231101511,1
gummy,634.6302375809935,1
boozy,636.1282937365011,1
dizzy,641.8544276457883,1
buggy,643.1434125269977,1
chuck,647.4829373650108,1
mimic,647.5615550755939,1
booby,653.8,1
pygmy,677.0345572354212,1
woozy,681.5079913606912,1
bobby,683.016414686825,1
jazzy,701.8172786177106,1
fluff,723.3896328293736,1
fizzy,728.0306695464362,1
civic,733.952051835853,1
jiffy,734.6656587473002,1
puppy,777.8051835853132,1
mamma,778.2846652267818,1
vivid,815.381857451404,1
mummy,820.5377969762419,1
fuzzy,855.680777537797,1
